0,1068087,1068087,180.00,180.00,0.00,0.00
0,4000,1072087,180.00,180.00,0.00,0.00
0,4000,1076087,180.00,180.00,0.00,0.00
0,4000,1080087,180.00,180.00,0.00,0.00
0,4000,1084087,180.00,180.00,0.00,0.00
0,4000,1088087,180.00,180.00,0.00,0.00
0,4000,1092087,180.00,180.00,0.00,0.00
0,4000,1096087,180.00,180.00,0.00,0.00
0,4000,1100087,180.00,180.00,0.00,0.00
0,4000,1104087,210.00,180.00,0.00,4095.00
0,4000,1108087,210.00,180.00,0.00,4095.00
0,4000,1112087,210.00,180.00,0.00,4095.00
0,4000,1116087,210.00,180.00,0.00,4095.00
0,4000,1120087,210.00,180.00,0.00,4095.00
0,4000,1124087,210.00,180.00,0.00,4095.00
0,4000,1128087,210.00,180.00,0.00,4095.00
0,4000,1132087,210.00,180.13,5.38,4095.00
0,4000,1136087,210.00,180.00,-5.38,4095.00
0,4000,1140087,210.00,179.87,-10.77,4095.00
0,4000,1144087,210.00,180.39,26.92,4095.00
0,4000,1148087,210.00,181.03,26.92,4095.00
0,4000,1152087,210.00,181.68,26.92,4095.00
0,4000,1156087,210.00,182.33,26.92,4095.00
0,4000,1160087,210.00,183.23,32.30,4095.00
0,4000,1164087,210.00,184.01,37.69,4095.00
0,4000,1168087,210.00,184.91,37.69,4095.00
0,4000,1172087,210.00,185.81,37.69,4095.00
0,4000,1176087,210.00,186.72,37.69,4095.00
0,4000,1180087,210.00,187.75,43.07,4095.00
0,4000,1184087,210.00,188.79,43.07,4095.00
0,4000,1188087,210.00,189.82,43.07,4095.00
0,4000,1192087,210.00,190.85,43.07,4095.00
0,4000,1196087,210.00,191.89,43.07,4095.00
0,4000,1200087,210.00,193.05,48.46,4095.00
0,4000,1204087,210.00,194.21,48.46,4095.00
0,4000,1208087,210.00,195.25,43.07,4095.00
0,4000,1212087,210.00,196.41,48.46,4095.00
0,4000,1216087,210.00,197.57,48.46,4095.00
0,4000,1220087,210.00,198.74,48.46,4095.00
0,4000,1224087,210.00,199.90,48.46,4095.00
0,4000,1228087,210.00,201.06,48.46,4095.00
0,4000,1232087,210.00,202.22,48.46,4095.00
0,4000,1236087,210.00,203.52,53.84,4095.00
0,4000,1240087,210.00,204.68,48.46,4095.00
0,4000,1244087,210.00,205.84,48.46,4095.00
0,4000,1248087,210.00,207.13,53.84,4095.00
0,4000,1252087,210.00,208.43,48.46,4095.00
0,4000,1256087,210.00,209.59,53.84,4095.00
0,4000,1260087,210.00,210.75,48.46,4095.00
0,4000,1264087,210.00,211.79,43.07,4095.00
0,4000,1268087,210.00,212.69,37.69,4095.00
0,4000,1272087,210.00,213.34,26.92,4095.00
0,4000,1276087,210.00,213.98,26.92,4095.00
0,4000,1280087,210.00,214.50,21.54,4095.00
0,4000,1284087,210.00,214.89,16.15,4095.00
0,4000,1288087,210.00,215.15,10.77,4095.00
0,4000,1292087,210.00,215.27,5.38,4095.00
0,4000,1296087,210.00,215.27,0.00,4095.00
0,4000,1300087,210.00,215.15,-5.38,4095.00
0,4000,1304087,210.00,215.02,-5.38,4095.00
0,4000,1308087,210.00,214.76,-10.77,4095.00
0,4000,1312087,210.00,214.37,-16.15,4095.00
0,4000,1316087,210.00,213.85,-21.54,4095.00
0,4000,1320087,210.00,213.21,-21.54,4095.00
0,4000,1324087,210.00,212.56,-32.30,4095.00
0,4000,1328087,210.00,211.92,-26.92,4095.00
0,4000,1332087,210.00,211.01,-37.69,4095.00
0,4000,1336087,210.00,210.24,-32.30,4095.00
0,4000,1340087,210.00,209.33,-37.69,4095.00
0,4000,1344087,210.00,208.68,-26.92,4095.00
0,4000,1348087,210.00,207.91,-32.30,4095.00
0,4000,1352087,210.00,207.39,-21.54,4095.00
0,4000,1356087,210.00,207.01,-16.15,4095.00
