0,77470004,559308060,180.00,179.61,0.00,0.00
0,4000,559312060,180.00,179.61,0.00,0.00
0,4000,559316060,180.00,179.61,0.00,0.00
0,4000,559320060,180.00,179.61,0.00,0.00
0,4000,559324060,180.00,179.61,0.00,0.00
0,4000,559328060,180.00,179.61,0.00,0.00
0,4000,559332060,180.00,179.61,0.00,0.00
0,4000,559336060,180.00,179.61,0.00,0.00
0,4000,559340060,180.00,179.61,0.00,0.00
0,4000,559344060,210.00,179.61,0.00,4095.00
0,4000,559348060,210.00,179.61,0.00,4095.00
0,4000,559352060,210.00,179.74,5.38,4095.00
0,4000,559356060,210.00,180.00,10.77,4095.00
0,4000,559360060,210.00,180.26,10.77,4095.00
0,4000,559364060,210.00,180.65,16.15,4095.00
0,4000,559368060,210.00,181.03,16.15,4095.00
0,4000,559372060,210.00,181.55,21.54,4095.00
0,4000,559376060,210.00,182.07,21.54,4095.00
0,4000,559380060,210.00,182.58,21.54,4095.00
0,4000,559384060,210.00,183.23,26.92,4095.00
0,4000,559388060,210.00,183.88,26.92,4095.00
0,4000,559392060,210.00,184.52,21.54,4095.00
0,4000,559396060,210.00,185.17,32.30,4095.00
0,4000,559400060,210.00,185.81,26.92,4095.00
0,4000,559404060,210.00,186.46,26.92,4095.00
0,4000,559408060,210.00,187.24,32.30,4095.00
0,4000,559412060,210.00,187.88,26.92,4095.00
0,4000,559416060,210.00,188.66,26.92,4095.00
0,4000,559420060,210.00,189.30,32.30,4095.00
0,4000,559424060,210.00,189.95,26.92,4095.00
0,4000,559428060,210.00,190.60,26.92,4095.00
0,4000,559432060,210.00,191.37,32.30,4095.00
0,4000,559436060,210.00,191.89,21.54,4095.00
0,4000,559440060,210.00,192.66,32.30,4095.00
0,4000,559444060,210.00,193.18,21.54,4095.00
0,4000,559448060,210.00,193.83,26.92,4095.00
0,4000,559452060,210.00,194.47,26.92,4095.00
0,4000,559456060,210.00,195.12,26.92,4095.00
0,4000,559460060,210.00,195.76,21.54,4095.00
0,4000,559464060,210.00,196.28,26.92,4095.00
0,4000,559468060,210.00,196.93,26.92,4095.00
0,4000,559472060,210.00,197.44,21.54,4095.00
0,4000,559476060,210.00,198.09,26.92,4095.00
0,4000,559480060,210.00,198.61,21.54,4095.00
0,4000,559484060,210.00,199.25,26.92,4095.00
0,4000,559488060,210.00,199.77,21.54,4095.00
0,4000,559492060,210.00,200.42,26.92,4095.00
0,4000,559496060,210.00,200.93,21.54,4095.00
0,4000,559500060,210.00,201.45,21.54,4095.00
0,4000,559504060,210.00,202.10,26.92,4095.00
0,4000,559508060,210.00,202.61,21.54,4095.00
0,4000,559512060,210.00,203.13,21.54,4095.00
0,4000,559516060,210.00,203.77,21.54,4095.00
0,4000,559520060,210.00,204.29,26.92,4095.00
0,4000,559524060,210.00,204.81,21.54,4095.00
0,4000,559528060,210.00,205.33,21.54,4095.00
0,4000,559532060,210.00,205.84,21.54,4095.00
0,4000,559536060,210.00,206.36,21.54,4095.00
0,4000,559540060,210.00,206.88,21.54,4095.00
0,4000,559544060,210.00,207.52,21.54,4095.00
0,4000,559548060,210.00,208.04,26.92,4095.00
0,4000,559552060,210.00,208.56,21.54,4095.00
0,4000,559556060,210.00,209.07,21.54,4095.00
0,4000,559560060,210.00,209.59,21.54,4095.00
0,4000,559564060,210.00,209.85,10.77,4095.00
0,4000,559568060,210.00,210.11,10.77,4095.00
0,4000,559572060,210.00,210.24,5.38,4095.00
0,4000,559576060,210.00,210.36,5.38,4095.00
0,4000,559580060,210.00,210.36,0.00,4095.00
0,4000,559584060,210.00,210.24,-5.38,4095.00
0,4000,559588060,210.00,210.24,0.00,4095.00
