0,4000,1952070,180.00,180.00,0.00,0.00
0,4000,1956070,180.00,180.00,0.00,0.00
0,4000,1960070,180.00,180.00,0.00,0.00
0,4000,1964070,180.00,180.00,0.00,0.00
0,4000,1968070,180.00,180.00,0.00,0.00
0,4000,1972070,180.00,180.00,0.00,0.00
0,4000,1976070,180.00,180.00,0.00,0.00
0,4000,1980070,180.00,180.00,0.00,0.00
0,4000,1984070,180.12,180.00,0.00,2000.00
0,4000,1988070,180.24,180.00,0.00,2000.00
0,4000,1992070,180.36,180.00,0.00,2000.00
0,4000,1996070,180.48,180.00,0.00,2000.00
0,4000,2000070,180.60,180.00,0.00,2000.00
0,4000,2004070,180.72,180.00,0.00,2000.00
0,4000,2008070,180.84,180.00,0.00,2000.00
0,4000,2012070,180.96,180.00,0.00,2000.00
0,4000,2016070,181.08,180.00,0.00,2000.00
0,4000,2020070,181.20,180.00,0.00,2000.00
0,4000,2024070,181.32,180.00,0.00,2000.00
0,4000,2028070,181.44,179.87,-5.38,2000.00
0,4000,2032070,181.56,180.00,5.38,2000.00
0,4000,2036070,181.68,180.26,10.77,2000.00
0,4000,2040070,181.80,180.39,5.38,2000.00
0,4000,2044070,181.92,180.52,5.38,2000.00
0,4000,2048070,182.04,180.78,10.77,2000.00
0,4000,2052070,182.16,181.16,16.15,2000.00
0,4000,2056070,182.28,181.42,10.77,2000.00
0,4000,2060070,182.40,181.55,5.38,2000.00
0,4000,2064070,182.52,181.81,10.77,2000.00
0,4000,2068070,182.64,181.94,5.38,2000.00
0,4000,2072070,182.76,182.07,5.38,2000.00
0,4000,2076070,182.88,182.20,5.38,2000.00
0,4000,2080070,183.00,182.20,0.00,2000.00
0,4000,2084070,183.12,182.20,0.00,2000.00
0,4000,2088070,183.24,182.20,0.00,2000.00
0,4000,2092070,183.36,182.20,0.00,2000.00
0,4000,2096070,183.48,182.07,-5.38,2000.00
0,4000,2100070,183.60,182.07,0.00,2000.00
0,4000,2104070,183.72,182.07,0.00,2000.00
0,4000,2108070,183.84,182.20,5.38,2000.00
0,4000,2112070,183.96,182.33,5.38,2000.00
0,4000,2116070,184.08,182.46,5.38,2000.00
0,4000,2120070,184.20,182.46,0.00,2000.00
0,4000,2124070,184.32,182.58,5.38,2000.00
0,4000,2128070,184.44,182.71,5.38,2000.00
0,4000,2132070,184.56,182.97,10.77,2000.00
0,4000,2136070,184.68,183.10,5.38,2000.00
0,4000,2140070,184.80,183.23,5.38,2000.00
0,4000,2144070,184.92,183.36,5.38,2000.00
0,4000,2148070,185.04,183.62,10.77,2000.00
0,4000,2152070,185.16,183.88,10.77,2000.00
0,4000,2156070,185.28,184.01,5.38,2000.00
0,4000,2160070,185.40,184.13,5.38,2000.00
0,4000,2164070,185.52,184.39,10.77,2000.00
0,4000,2168070,185.64,184.65,10.77,2000.00
0,4000,2172070,185.76,184.91,10.77,2000.00
0,4000,2176070,185.88,185.17,10.77,2000.00
0,4000,2180070,186.00,185.30,5.38,2000.00
0,4000,2184070,186.12,185.43,5.38,2000.00
0,4000,2188070,186.24,185.43,0.00,2000.00
0,4000,2192070,186.36,185.43,0.00,2000.00
0,4000,2196070,186.48,185.43,0.00,2000.00
0,4000,2200070,186.60,185.43,0.00,2000.00
0,4000,2204070,186.72,185.43,0.00,2000.00
0,4000,2208070,186.84,185.56,5.38,2000.00
0,4000,2212070,186.96,185.69,5.38,2000.00
0,4000,2216070,187.08,185.69,0.00,2000.00
0,4000,2220070,187.20,185.69,0.00,2000.00
0,4000,2224070,187.32,185.69,0.00,2000.00
0,4000,2228070,187.44,185.81,5.38,2000.00
0,4000,2232070,187.56,185.94,5.38,2000.00
0,4000,2236070,187.68,185.94,0.00,2000.00
0,4000,2240070,187.80,185.94,0.00,2000.00
0,4000,2244070,187.92,185.94,0.00,2000.00
